datetime,zone_key,solar,wind
2023-04-21 12:15:00+00,ES,13288,7204
2023-04-21 12:30:00+00,ES,13160,7492
2023-04-21 12:45:00+00,ES,13072,7844
2023-04-21 13:00:00+00,ES,12940,8188
2023-04-21 13:15:00+00,ES,12860,8604
2023-04-21 13:30:00+00,ES,12452,9060
2023-04-21 13:45:00+00,ES,12044,9444
2023-04-21 14:00:00+00,ES,11800,9648
2023-04-21 14:15:00+00,ES,11460,9644
2023-04-21 14:30:00+00,ES,11344,9392
2023-04-21 14:45:00+00,ES,11296,9708
2023-04-21 15:00:00+00,ES,10792,10164
2023-04-21 15:15:00+00,ES,10556,10664
2023-04-21 15:30:00+00,ES,10168,11196
2023-04-21 15:45:00+00,ES,9368,11696
2023-04-21 16:00:00+00,ES,8452,12412
2023-04-21 16:15:00+00,ES,7724,13044
2023-04-21 16:30:00+00,ES,7016,13272
2023-04-21 16:45:00+00,ES,6296,13240
2023-04-21 17:00:00+00,ES,5376,13072
2023-04-21 17:15:00+00,ES,4848,12816
2023-04-21 17:30:00+00,ES,3996,12364
2023-04-21 17:45:00+00,ES,2884,12000
2023-04-21 18:00:00+00,ES,2112,11484
2023-04-21 18:15:00+00,ES,1392,11160
2023-04-21 18:30:00+00,ES,900,10708
2023-04-21 18:45:00+00,ES,548,10412
2023-04-21 19:00:00+00,ES,380,10176
2023-04-21 19:15:00+00,ES,308,9952
2023-04-21 19:30:00+00,ES,296,9688
2023-04-21 19:45:00+00,ES,296,9460
2023-04-21 20:00:00+00,ES,292,9260
2023-04-21 20:15:00+00,ES,292,9392
2023-04-21 20:30:00+00,ES,280,9608
2023-04-21 20:45:00+00,ES,268,9524
2023-04-21 21:00:00+00,ES,256,9628
2023-04-21 21:15:00+00,ES,244,9812
2023-04-21 21:30:00+00,ES,216,9692
2023-04-21 21:45:00+00,ES,204,9316
2023-04-21 22:00:00+00,ES,188,9028
2023-04-21 22:15:00+00,ES,176,8764
2023-04-21 22:30:00+00,ES,164,8644
2023-04-21 22:45:00+00,ES,140,8392
2023-04-21 23:00:00+00,ES,140,8156
2023-04-21 23:15:00+00,ES,140,7920
2023-04-21 23:30:00+00,ES,136,7632
2023-04-21 23:45:00+00,ES,136,7492
2023-04-22 00:00:00+00,ES,136,7388
2023-04-22 00:15:00+00,ES,136,7456
2023-04-22 00:30:00+00,ES,136,7372
2023-04-22 00:45:00+00,ES,124,7116
2023-04-22 01:00:00+00,ES,104,6952
2023-04-22 01:15:00+00,ES,96,6840
2023-04-22 01:30:00+00,ES,72,6720
2023-04-22 01:45:00+00,ES,72,6692
2023-04-22 02:00:00+00,ES,72,6600
2023-04-22 02:15:00+00,ES,72,6500
2023-04-22 02:30:00+00,ES,72,6372
2023-04-22 02:45:00+00,ES,72,6276
2023-04-22 03:00:00+00,ES,72,6168
2023-04-22 03:15:00+00,ES,72,6056
2023-04-22 03:30:00+00,ES,72,5928
2023-04-22 03:45:00+00,ES,72,5980
2023-04-22 04:00:00+00,ES,72,5988
2023-04-22 04:15:00+00,ES,68,6020
2023-04-22 04:30:00+00,ES,68,6112
2023-04-22 04:45:00+00,ES,68,6072
2023-04-22 05:00:00+00,ES,64,6052
2023-04-22 05:15:00+00,ES,44,6044
2023-04-22 05:30:00+00,ES,48,6064
2023-04-22 05:45:00+00,ES,72,6152
2023-04-22 06:00:00+00,ES,184,6232
2023-04-22 06:15:00+00,ES,444,6368
2023-04-22 06:30:00+00,ES,876,6320
2023-04-22 06:45:00+00,ES,1420,6180
2023-04-22 07:00:00+00,ES,2072,6008
2023-04-22 07:15:00+00,ES,2712,5788
2023-04-22 07:30:00+00,ES,3336,5656
2023-04-22 07:45:00+00,ES,4144,5576
2023-04-22 08:00:00+00,ES,4968,5516
2023-04-22 08:15:00+00,ES,6044,5356
2023-04-22 08:30:00+00,ES,6988,5288
2023-04-22 08:45:00+00,ES,7640,5328
2023-04-22 09:00:00+00,ES,8104,5332
2023-04-22 09:15:00+00,ES,8360,5328
2023-04-22 09:30:00+00,ES,8912,5348
2023-04-22 09:45:00+00,ES,9036,5492
2023-04-22 10:00:00+00,ES,9488,5460
2023-04-22 10:15:00+00,ES,9936,5400
2023-04-22 10:30:00+00,ES,10424,5472
2023-04-22 10:45:00+00,ES,10860,5648
2023-04-22 11:00:00+00,ES,11204,5688
2023-04-22 11:15:00+00,ES,11284,5608
2023-04-22 11:30:00+00,ES,11532,5684
2023-04-22 11:45:00+00,ES,11892,5764
2023-04-22 12:00:00+00,ES,12040,5880
2023-04-22 12:15:00+00,ES,12160,5956
2023-04-22 12:30:00+00,ES,12496,5732
2023-04-22 12:45:00+00,ES,12556,5516
2023-04-22 13:00:00+00,ES,12544,5588
2023-04-22 13:15:00+00,ES,12784,5644
2023-04-22 13:30:00+00,ES,12812,5776
2023-04-22 13:45:00+00,ES,12980,5584
2023-04-22 14:00:00+00,ES,12996,5308
2023-04-22 14:15:00+00,ES,12716,5636
2023-04-22 14:30:00+00,ES,12700,5608
2023-04-22 14:45:00+00,ES,12356,5628
2023-04-22 15:00:00+00,ES,12072,5624
2023-04-22 15:15:00+00,ES,12192,5756
2023-04-22 15:30:00+00,ES,12452,5748
2023-04-22 15:45:00+00,ES,12532,5880
2023-04-22 16:00:00+00,ES,12092,6460
2023-04-22 16:15:00+00,ES,11520,6580
2023-04-22 16:30:00+00,ES,11160,6792
2023-04-22 16:45:00+00,ES,10712,6900
2023-04-22 17:00:00+00,ES,9940,6816
2023-04-22 17:15:00+00,ES,9252,6804
2023-04-22 17:30:00+00,ES,8148,6712
2023-04-22 17:45:00+00,ES,6628,6792
2023-04-22 18:00:00+00,ES,5232,6800
2023-04-22 18:15:00+00,ES,3768,6684
2023-04-22 18:30:00+00,ES,2440,6564
2023-04-22 18:45:00+00,ES,1448,6452
2023-04-22 19:00:00+00,ES,864,6448
2023-04-22 19:15:00+00,ES,636,6624
2023-04-22 19:30:00+00,ES,512,6708
2023-04-22 19:45:00+00,ES,464,6764
2023-04-22 20:00:00+00,ES,440,6916
2023-04-22 20:15:00+00,ES,416,7072
2023-04-22 20:30:00+00,ES,408,7236
2023-04-22 20:45:00+00,ES,408,7480
2023-04-22 21:00:00+00,ES,408,7732
2023-04-22 21:15:00+00,ES,404,7992
2023-04-22 21:30:00+00,ES,396,8040
2023-04-22 21:45:00+00,ES,356,8128
2023-04-22 22:00:00+00,ES,368,8176
2023-04-22 22:15:00+00,ES,368,8388
2023-04-22 22:30:00+00,ES,368,8540
2023-04-22 22:45:00+00,ES,344,8712
2023-04-22 23:00:00+00,ES,280,8832
2023-04-22 23:15:00+00,ES,240,8944
2023-04-22 23:30:00+00,ES,236,8948
2023-04-22 23:45:00+00,ES,236,8924
2023-04-23 00:00:00+00,ES,236,9024
2023-04-23 00:15:00+00,ES,236,9148
2023-04-23 00:30:00+00,ES,236,9216
2023-04-23 00:45:00+00,ES,236,9196
2023-04-23 01:00:00+00,ES,236,9236
2023-04-23 01:15:00+00,ES,232,9360
2023-04-23 01:30:00+00,ES,212,9296
2023-04-23 01:45:00+00,ES,212,9152
2023-04-23 02:00:00+00,ES,212,9088
2023-04-23 02:15:00+00,ES,212,9048
2023-04-23 02:30:00+00,ES,212,8940
2023-04-23 02:45:00+00,ES,212,8780
2023-04-23 03:00:00+00,ES,208,8676
2023-04-23 03:15:00+00,ES,208,8684
2023-04-23 03:30:00+00,ES,212,8648
2023-04-23 03:45:00+00,ES,212,8488
2023-04-23 04:00:00+00,ES,212,8452
2023-04-23 04:15:00+00,ES,204,8464
2023-04-23 04:30:00+00,ES,188,8456
2023-04-23 04:45:00+00,ES,176,8400
2023-04-23 05:00:00+00,ES,176,8428
2023-04-23 05:15:00+00,ES,180,8528
2023-04-23 05:30:00+00,ES,204,8540
2023-04-23 05:45:00+00,ES,336,8556
2023-04-23 06:00:00+00,ES,780,8664
2023-04-23 06:15:00+00,ES,1684,8644
2023-04-23 06:30:00+00,ES,2944,8660
2023-04-23 06:45:00+00,ES,4424,8588
2023-04-23 07:00:00+00,ES,6044,8340
2023-04-23 07:15:00+00,ES,7272,7888
2023-04-23 07:30:00+00,ES,8616,7540
2023-04-23 07:45:00+00,ES,10220,7204
2023-04-23 08:00:00+00,ES,11456,6320
2023-04-23 08:15:00+00,ES,11792,5320
2023-04-23 08:30:00+00,ES,12312,5212
2023-04-23 08:45:00+00,ES,12536,5692
2023-04-23 09:00:00+00,ES,12868,5416
2023-04-23 09:15:00+00,ES,13272,4940
2023-04-23 09:30:00+00,ES,13296,5192
2023-04-23 09:45:00+00,ES,13104,5344
2023-04-23 10:00:00+00,ES,13364,5048
2023-04-23 10:15:00+00,ES,13388,5004
2023-04-23 10:30:00+00,ES,13072,5260
2023-04-23 10:45:00+00,ES,13024,5268
2023-04-23 11:00:00+00,ES,13080,5140
2023-04-23 11:15:00+00,ES,13136,4792
2023-04-23 11:30:00+00,ES,13308,4816
2023-04-23 11:45:00+00,ES,13052,5220
2023-04-23 12:00:00+00,ES,13020,5456
2023-04-23 12:15:00+00,ES,12848,5612
2023-04-23 12:30:00+00,ES,12688,5748
2023-04-23 12:45:00+00,ES,12536,5828
2023-04-23 13:00:00+00,ES,12364,5856
2023-04-23 13:15:00+00,ES,12108,5712
2023-04-23 13:30:00+00,ES,12120,5388
2023-04-23 13:45:00+00,ES,12096,5276
2023-04-23 14:00:00+00,ES,12016,5344
2023-04-23 14:15:00+00,ES,11668,5676
2023-04-23 14:30:00+00,ES,11456,5764
2023-04-23 14:45:00+00,ES,11456,5596
2023-04-23 15:00:00+00,ES,11480,5696
2023-04-23 15:15:00+00,ES,11400,5916
2023-04-23 15:30:00+00,ES,11304,6004
2023-04-23 15:45:00+00,ES,11124,6464
2023-04-23 16:00:00+00,ES,10980,6508
2023-04-23 16:15:00+00,ES,10824,6644
2023-04-23 16:30:00+00,ES,10324,7072
2023-04-23 16:45:00+00,ES,9616,7564
2023-04-23 17:00:00+00,ES,9252,8248
2023-04-23 17:15:00+00,ES,9124,9252
2023-04-23 17:30:00+00,ES,7876,10180
2023-04-23 17:45:00+00,ES,6532,10916
2023-04-23 18:00:00+00,ES,4996,11008
2023-04-23 18:15:00+00,ES,3748,11012
2023-04-23 18:30:00+00,ES,2560,10512
2023-04-23 18:45:00+00,ES,1640,9768
2023-04-23 19:00:00+00,ES,1080,9184
2023-04-23 19:15:00+00,ES,828,8792
2023-04-23 19:30:00+00,ES,724,8500
2023-04-23 19:45:00+00,ES,668,8304
2023-04-23 20:00:00+00,ES,652,8072
2023-04-23 20:15:00+00,ES,656,7988
2023-04-23 20:30:00+00,ES,652,7768
2023-04-23 20:45:00+00,ES,648,7680
2023-04-23 21:00:00+00,ES,644,7580
2023-04-23 21:15:00+00,ES,644,7396
2023-04-23 21:30:00+00,ES,644,7296
2023-04-23 21:45:00+00,ES,644,7020
2023-04-23 22:00:00+00,ES,644,6656
2023-04-23 22:15:00+00,ES,636,6444
2023-04-23 22:30:00+00,ES,632,6160
2023-04-23 22:45:00+00,ES,632,5948
2023-04-23 23:00:00+00,ES,628,5764
2023-04-23 23:15:00+00,ES,628,5604
2023-04-23 23:30:00+00,ES,628,5528
2023-04-23 23:45:00+00,ES,628,5404
2023-04-24 00:00:00+00,ES,628,5268
2023-04-24 00:15:00+00,ES,628,5188
2023-04-24 00:30:00+00,ES,628,5104
2023-04-24 00:45:00+00,ES,628,5108
2023-04-24 01:00:00+00,ES,628,4960
2023-04-24 01:15:00+00,ES,628,4816
2023-04-24 01:30:00+00,ES,628,4696
2023-04-24 01:45:00+00,ES,628,4576
2023-04-24 02:00:00+00,ES,628,4520
2023-04-24 02:15:00+00,ES,628,4484
2023-04-24 02:30:00+00,ES,628,4464
2023-04-24 02:45:00+00,ES,628,4472
2023-04-24 03:00:00+00,ES,628,4408
2023-04-24 03:15:00+00,ES,628,4300
2023-04-24 03:30:00+00,ES,616,4112
2023-04-24 03:45:00+00,ES,600,3996
2023-04-24 04:00:00+00,ES,560,3928
2023-04-24 04:15:00+00,ES,516,3824
2023-04-24 04:30:00+00,ES,456,3664
2023-04-24 04:45:00+00,ES,328,3584
2023-04-24 05:00:00+00,ES,276,3564
2023-04-24 05:15:00+00,ES,276,3484
2023-04-24 05:30:00+00,ES,296,3472
2023-04-24 05:45:00+00,ES,420,3404
2023-04-24 06:00:00+00,ES,820,3332
2023-04-24 06:15:00+00,ES,1676,3196
2023-04-24 06:30:00+00,ES,2904,3076
2023-04-24 06:45:00+00,ES,4456,2988
2023-04-24 07:00:00+00,ES,6288,2944
2023-04-24 07:15:00+00,ES,7984,2940
2023-04-24 07:30:00+00,ES,9780,2916
2023-04-24 07:45:00+00,ES,11388,2932
2023-04-24 08:00:00+00,ES,12724,2860
2023-04-24 08:15:00+00,ES,13584,2824
2023-04-24 08:30:00+00,ES,14284,2816
2023-04-24 08:45:00+00,ES,14820,2904
2023-04-24 09:00:00+00,ES,15148,3048
2023-04-24 09:15:00+00,ES,15384,3128
2023-04-24 09:30:00+00,ES,15580,3208
2023-04-24 09:45:00+00,ES,15808,3308
2023-04-24 10:00:00+00,ES,15944,3472
2023-04-24 10:15:00+00,ES,16016,3576
2023-04-24 10:30:00+00,ES,16100,3748
2023-04-24 10:45:00+00,ES,16088,3952
2023-04-24 11:00:00+00,ES,16128,4180
2023-04-24 11:15:00+00,ES,16248,4352
2023-04-24 11:30:00+00,ES,16256,4612
2023-04-24 11:45:00+00,ES,16212,4876
2023-04-24 12:00:00+00,ES,16196,4948
2023-04-24 12:15:00+00,ES,16168,5096
2023-04-24 12:30:00+00,ES,16192,5412
2023-04-24 12:45:00+00,ES,16180,5548
2023-04-24 13:00:00+00,ES,16128,5380
2023-04-24 13:15:00+00,ES,16112,5588
2023-04-24 13:30:00+00,ES,16076,5668
2023-04-24 13:45:00+00,ES,15888,5920
2023-04-24 14:00:00+00,ES,15720,6080
2023-04-24 14:15:00+00,ES,15536,6336
2023-04-24 14:30:00+00,ES,15316,6448
2023-04-24 14:45:00+00,ES,15144,6636
2023-04-24 15:00:00+00,ES,14928,6776
2023-04-24 15:15:00+00,ES,14672,6852
2023-04-24 15:30:00+00,ES,14300,7008
2023-04-24 15:45:00+00,ES,14172,7108
2023-04-24 16:00:00+00,ES,13748,7164
2023-04-24 16:15:00+00,ES,13288,6868
2023-04-24 16:30:00+00,ES,12760,6520
2023-04-24 16:45:00+00,ES,12052,6328
2023-04-24 17:00:00+00,ES,10932,6332
2023-04-24 17:15:00+00,ES,9876,6272
2023-04-24 17:30:00+00,ES,8532,6112
2023-04-24 17:45:00+00,ES,7020,6208
2023-04-24 18:00:00+00,ES,5420,6068
2023-04-24 18:15:00+00,ES,3828,5896
2023-04-24 18:30:00+00,ES,2588,5700
2023-04-24 18:45:00+00,ES,1632,5460
2023-04-24 19:00:00+00,ES,1080,5192
2023-04-24 19:15:00+00,ES,848,5092
2023-04-24 19:30:00+00,ES,744,5088
2023-04-24 19:45:00+00,ES,700,4936
2023-04-24 20:00:00+00,ES,672,4776
2023-04-24 20:15:00+00,ES,616,4648
2023-04-24 20:30:00+00,ES,612,4492
2023-04-24 20:45:00+00,ES,612,4360
2023-04-24 21:00:00+00,ES,612,4232
2023-04-24 21:15:00+00,ES,612,4128
2023-04-24 21:30:00+00,ES,608,3936
2023-04-24 21:45:00+00,ES,608,3940
2023-04-24 22:00:00+00,ES,604,3936
2023-04-24 22:15:00+00,ES,576,3960
2023-04-24 22:30:00+00,ES,568,3952
2023-04-24 22:45:00+00,ES,568,3916
2023-04-24 23:00:00+00,ES,568,3832
2023-04-24 23:15:00+00,ES,568,3772
2023-04-24 23:30:00+00,ES,564,3688
2023-04-24 23:45:00+00,ES,564,3592
2023-04-25 00:00:00+00,ES,560,3608
2023-04-25 00:15:00+00,ES,564,3612
2023-04-25 00:30:00+00,ES,564,3660
2023-04-25 00:45:00+00,ES,564,3808
2023-04-25 01:00:00+00,ES,564,3916
2023-04-25 01:15:00+00,ES,564,3944
2023-04-25 01:30:00+00,ES,560,3856
2023-04-25 01:45:00+00,ES,560,3860
2023-04-25 02:00:00+00,ES,564,3952
2023-04-25 02:15:00+00,ES,564,3980
2023-04-25 02:30:00+00,ES,564,4004
2023-04-25 02:45:00+00,ES,564,4048
2023-04-25 03:00:00+00,ES,544,4080
2023-04-25 03:15:00+00,ES,532,4144
2023-04-25 03:30:00+00,ES,508,4200
2023-04-25 03:45:00+00,ES,444,4200
2023-04-25 04:00:00+00,ES,408,4212
2023-04-25 04:15:00+00,ES,384,4276
2023-04-25 04:30:00+00,ES,328,4360
2023-04-25 04:45:00+00,ES,216,4420
2023-04-25 05:00:00+00,ES,192,4528
2023-04-25 05:15:00+00,ES,180,4604
2023-04-25 05:30:00+00,ES,192,4616
2023-04-25 05:45:00+00,ES,340,4616
2023-04-25 06:00:00+00,ES,776,4672
2023-04-25 06:15:00+00,ES,1608,4680
2023-04-25 06:30:00+00,ES,2776,4776
2023-04-25 06:45:00+00,ES,4368,4792
2023-04-25 07:00:00+00,ES,6104,4648
2023-04-25 07:15:00+00,ES,7908,4436
2023-04-25 07:30:00+00,ES,9636,4288
2023-04-25 07:45:00+00,ES,11128,4256
2023-04-25 08:00:00+00,ES,12536,4212
2023-04-25 08:15:00+00,ES,13416,4280
2023-04-25 08:30:00+00,ES,14040,4488
2023-04-25 08:45:00+00,ES,14460,4784
2023-04-25 09:00:00+00,ES,14780,5076
2023-04-25 09:15:00+00,ES,15256,5340
2023-04-25 09:30:00+00,ES,15356,5596
2023-04-25 09:45:00+00,ES,15440,5840
2023-04-25 10:00:00+00,ES,15604,5896
2023-04-25 10:15:00+00,ES,15684,5960
2023-04-25 10:30:00+00,ES,15784,6132
2023-04-25 10:45:00+00,ES,15824,6236
2023-04-25 11:00:00+00,ES,16012,6364
2023-04-25 11:15:00+00,ES,16032,6456
2023-04-25 11:30:00+00,ES,15952,6568
2023-04-25 11:45:00+00,ES,15932,6664
2023-04-25 12:00:00+00,ES,15992,6552
2023-04-25 12:15:00+00,ES,16028,6556
2023-04-25 12:30:00+00,ES,16100,6536
2023-04-25 12:45:00+00,ES,16028,6488
2023-04-25 13:00:00+00,ES,15700,6544
2023-04-25 13:15:00+00,ES,15724,6500
2023-04-25 13:30:00+00,ES,15932,6512
2023-04-25 13:45:00+00,ES,15860,6488
2023-04-25 14:00:00+00,ES,15580,6820
2023-04-25 14:15:00+00,ES,15236,7092
2023-04-25 14:30:00+00,ES,15132,7356
2023-04-25 14:45:00+00,ES,15000,7560
2023-04-25 15:00:00+00,ES,14720,7628
2023-04-25 15:15:00+00,ES,14496,7744
2023-04-25 15:30:00+00,ES,14224,7776
2023-04-25 15:45:00+00,ES,13788,7704
2023-04-25 16:00:00+00,ES,13324,7760
2023-04-25 16:15:00+00,ES,12888,7920
2023-04-25 16:30:00+00,ES,12452,7992
2023-04-25 16:45:00+00,ES,11952,8004
2023-04-25 17:00:00+00,ES,11220,7752
2023-04-25 17:15:00+00,ES,10324,7476
2023-04-25 17:30:00+00,ES,9056,7244
2023-04-25 17:45:00+00,ES,7496,7040
2023-04-25 18:00:00+00,ES,5940,6692
2023-04-25 18:15:00+00,ES,4360,6288
2023-04-25 18:30:00+00,ES,2948,5900
2023-04-25 18:45:00+00,ES,1868,5520
2023-04-25 19:00:00+00,ES,1196,5252
2023-04-25 19:15:00+00,ES,888,5100
2023-04-25 19:30:00+00,ES,780,5028
2023-04-25 19:45:00+00,ES,712,5140
2023-04-25 20:00:00+00,ES,760,5188
2023-04-25 20:15:00+00,ES,756,5144
2023-04-25 20:30:00+00,ES,752,5088
2023-04-25 20:45:00+00,ES,748,4952
2023-04-25 21:00:00+00,ES,748,4820
2023-04-25 21:15:00+00,ES,748,4696
2023-04-25 21:30:00+00,ES,748,4656
2023-04-25 21:45:00+00,ES,748,4704
2023-04-25 22:00:00+00,ES,748,4676
2023-04-25 22:15:00+00,ES,740,4648
2023-04-25 22:30:00+00,ES,732,4656
2023-04-25 22:45:00+00,ES,728,4540
2023-04-25 23:00:00+00,ES,728,4492
2023-04-25 23:15:00+00,ES,728,4468
2023-04-25 23:30:00+00,ES,728,4384
2023-04-25 23:45:00+00,ES,724,4320
2023-04-26 00:00:00+00,ES,720,4232
2023-04-26 00:15:00+00,ES,664,4132
2023-04-26 00:30:00+00,ES,652,4000
2023-04-26 00:45:00+00,ES,656,3868
2023-04-26 01:00:00+00,ES,656,3780
2023-04-26 01:15:00+00,ES,656,3700
2023-04-26 01:30:00+00,ES,656,3612
2023-04-26 01:45:00+00,ES,652,3520
2023-04-26 02:00:00+00,ES,648,3476
2023-04-26 02:15:00+00,ES,648,3428
2023-04-26 02:30:00+00,ES,652,3304
2023-04-26 02:45:00+00,ES,652,3152
2023-04-26 03:00:00+00,ES,652,2984
2023-04-26 03:15:00+00,ES,652,2908
2023-04-26 03:30:00+00,ES,584,2816
2023-04-26 03:45:00+00,ES,528,2720
2023-04-26 04:00:00+00,ES,468,2648
2023-04-26 04:15:00+00,ES,424,2556
2023-04-26 04:30:00+00,ES,348,2504
2023-04-26 04:45:00+00,ES,256,2400
2023-04-26 05:00:00+00,ES,196,2316
2023-04-26 05:15:00+00,ES,212,2268
2023-04-26 05:30:00+00,ES,268,2208
2023-04-26 05:45:00+00,ES,468,2156
2023-04-26 06:00:00+00,ES,1028,2036
2023-04-26 06:15:00+00,ES,2008,1920
2023-04-26 06:30:00+00,ES,3400,1792
2023-04-26 06:45:00+00,ES,5104,1652
2023-04-26 07:00:00+00,ES,6828,1508
2023-04-26 07:15:00+00,ES,8608,1400
2023-04-26 07:30:00+00,ES,10492,1336
2023-04-26 07:45:00+00,ES,12140,1264
2023-04-26 08:00:00+00,ES,13396,1216
2023-04-26 08:15:00+00,ES,14156,1148
2023-04-26 08:30:00+00,ES,14576,1088
2023-04-26 08:45:00+00,ES,14872,1036
2023-04-26 09:00:00+00,ES,15128,984
2023-04-26 09:15:00+00,ES,15364,944
2023-04-26 09:30:00+00,ES,15620,916
2023-04-26 09:45:00+00,ES,15756,876
2023-04-26 10:00:00+00,ES,15896,900
2023-04-26 10:15:00+00,ES,16020,952
2023-04-26 10:30:00+00,ES,16060,1052
2023-04-26 10:45:00+00,ES,16176,1096
2023-04-26 11:00:00+00,ES,16252,1140
2023-04-26 11:15:00+00,ES,16324,1232
2023-04-26 11:30:00+00,ES,16380,1364
2023-04-26 11:45:00+00,ES,16356,1544
2023-04-26 12:00:00+00,ES,16376,1704
2023-04-26 12:15:00+00,ES,16412,1852
2023-04-26 12:30:00+00,ES,16308,2040
2023-04-26 12:45:00+00,ES,16316,2196
2023-04-26 13:00:00+00,ES,16280,2368
2023-04-26 13:15:00+00,ES,16188,2532
2023-04-26 13:30:00+00,ES,16028,2676
2023-04-26 13:45:00+00,ES,15880,2820
2023-04-26 14:00:00+00,ES,15772,2896
2023-04-26 14:15:00+00,ES,15576,2956
2023-04-26 14:30:00+00,ES,15376,3032
2023-04-26 14:45:00+00,ES,15132,3076
2023-04-26 15:00:00+00,ES,14900,3092
2023-04-26 15:15:00+00,ES,14740,3096
2023-04-26 15:30:00+00,ES,14500,3120
2023-04-26 15:45:00+00,ES,14064,3144
2023-04-26 16:00:00+00,ES,13664,3272
2023-04-26 16:15:00+00,ES,13208,3364
2023-04-26 16:30:00+00,ES,12604,3468
2023-04-26 16:45:00+00,ES,11788,3424
2023-04-26 17:00:00+00,ES,10488,3396
2023-04-26 17:15:00+00,ES,9356,3316
2023-04-26 17:30:00+00,ES,7840,3256
2023-04-26 17:45:00+00,ES,6536,3276
2023-04-26 18:00:00+00,ES,5044,3168
2023-04-26 18:15:00+00,ES,3760,3000
2023-04-26 18:30:00+00,ES,2520,2844
2023-04-26 18:45:00+00,ES,1568,2704
2023-04-26 19:00:00+00,ES,1012,2592
2023-04-26 19:15:00+00,ES,820,2584
2023-04-26 19:30:00+00,ES,728,2664
2023-04-26 19:45:00+00,ES,696,2672
2023-04-26 20:00:00+00,ES,680,2640
2023-04-26 20:15:00+00,ES,668,2612
2023-04-26 20:30:00+00,ES,620,2584
2023-04-26 20:45:00+00,ES,620,2504
2023-04-26 21:00:00+00,ES,616,2392
2023-04-26 21:15:00+00,ES,616,2316
2023-04-26 21:30:00+00,ES,608,2248
2023-04-26 21:45:00+00,ES,608,2196
2023-04-26 22:00:00+00,ES,608,2136
2023-04-26 22:15:00+00,ES,604,2172
2023-04-26 22:30:00+00,ES,604,2212
2023-04-26 22:45:00+00,ES,604,2228
2023-04-26 23:00:00+00,ES,604,2172
2023-04-26 23:15:00+00,ES,604,2072
2023-04-26 23:30:00+00,ES,604,2016
2023-04-26 23:45:00+00,ES,604,1956
2023-04-27 00:00:00+00,ES,592,1880
2023-04-27 00:15:00+00,ES,592,1832
2023-04-27 00:30:00+00,ES,596,1804
2023-04-27 00:45:00+00,ES,592,1744
2023-04-27 01:00:00+00,ES,572,1704
2023-04-27 01:15:00+00,ES,568,1676
2023-04-27 01:30:00+00,ES,580,1712
2023-04-27 01:45:00+00,ES,596,1660
2023-04-27 02:00:00+00,ES,596,1688
2023-04-27 02:15:00+00,ES,596,1768
2023-04-27 02:30:00+00,ES,596,1860
2023-04-27 02:45:00+00,ES,596,1908
2023-04-27 03:00:00+00,ES,596,1948
2023-04-27 03:15:00+00,ES,584,2024
2023-04-27 03:30:00+00,ES,560,2072
2023-04-27 03:45:00+00,ES,536,2112
2023-04-27 04:00:00+00,ES,508,2180
2023-04-27 04:15:00+00,ES,452,2172
2023-04-27 04:30:00+00,ES,336,2196
2023-04-27 04:45:00+00,ES,244,2316
2023-04-27 05:00:00+00,ES,216,2432
2023-04-27 05:15:00+00,ES,216,2516
2023-04-27 05:30:00+00,ES,244,2556
2023-04-27 05:45:00+00,ES,392,2564
2023-04-27 06:00:00+00,ES,756,2660
2023-04-27 06:15:00+00,ES,1512,2664
2023-04-27 06:30:00+00,ES,2372,2688
2023-04-27 06:45:00+00,ES,3352,2748
2023-04-27 07:00:00+00,ES,4404,2752
2023-04-27 07:15:00+00,ES,5528,2744
2023-04-27 07:30:00+00,ES,6764,2720
2023-04-27 07:45:00+00,ES,7724,2624
2023-04-27 08:00:00+00,ES,8616,2544
2023-04-27 08:15:00+00,ES,9460,2448
2023-04-27 08:30:00+00,ES,10012,2384
2023-04-27 08:45:00+00,ES,11012,2392
2023-04-27 09:00:00+00,ES,11696,2368
2023-04-27 09:15:00+00,ES,12248,2328
2023-04-27 09:30:00+00,ES,12864,2356
2023-04-27 09:45:00+00,ES,13512,2428
2023-04-27 10:00:00+00,ES,13752,2496
2023-04-27 10:15:00+00,ES,13908,2560
2023-04-27 10:30:00+00,ES,14316,2604
2023-04-27 10:45:00+00,ES,14524,2636
2023-04-27 11:00:00+00,ES,14824,2752
2023-04-27 11:15:00+00,ES,14948,2836
2023-04-27 11:30:00+00,ES,15040,2932
2023-04-27 11:45:00+00,ES,14868,3032
2023-04-27 12:00:00+00,ES,15092,3108
2023-04-27 12:15:00+00,ES,15088,3316
2023-04-27 12:30:00+00,ES,15108,3480
2023-04-27 12:45:00+00,ES,15244,3528
2023-04-27 13:00:00+00,ES,15136,3600
2023-04-27 13:15:00+00,ES,15064,3680
2023-04-27 13:30:00+00,ES,15084,3780
2023-04-27 13:45:00+00,ES,15248,3828
2023-04-27 14:00:00+00,ES,15184,3904
2023-04-27 14:15:00+00,ES,14956,3936
2023-04-27 14:30:00+00,ES,14520,3872
2023-04-27 14:45:00+00,ES,14328,3788
2023-04-27 15:00:00+00,ES,13880,3732
2023-04-27 15:15:00+00,ES,13372,3688
2023-04-27 15:30:00+00,ES,12840,3572
2023-04-27 15:45:00+00,ES,12748,3444
2023-04-27 16:00:00+00,ES,12088,3240
2023-04-27 16:15:00+00,ES,11316,3096
2023-04-27 16:30:00+00,ES,10364,2940
